"id","browsing_date","browse_url","tags","favorite"
"880","2020-04-01 16:04:18","https://en.wikipedia.org/wiki/Totonac#/media/File:El_Tajin_Los_Voladores_fcm.jpg","El, Tajin, Los, Voladores, fcm, -, Totonac, -, Wikipedia","0"
"881","2020-04-01 16:04:58","https://en.wikipedia.org/wiki/Indigenous_peoples_of_the_Americas#/media/File:Pongo_0436b.jpg","Pongo, 0436b, -, Indigenous, peoples, of, the, Americas, -, Wikipedia","0"
"882","2020-04-01 16:25:56","https://en.wikipedia.org/wiki/Ian_Webster","Ian, Webster, -, Wikipedia","0"
"883","2020-04-01 16:29:03","http://en.wikipedia.org/w/index.php?title=Special:Search&search=equus","Equus, -, Wikipedia","0"
"884","2020-04-01 16:29:03","https://en.wikipedia.org/w/index.php?title=Special:Search&search=equus","Equus, -, Wikipedia","0"
"885","2020-04-01 16:29:03","https://en.wikipedia.org/wiki/Equus","Equus, -, Wikipedia","0"
"886","2020-04-01 16:29:06","https://en.wikipedia.org/wiki/Equus_(genus)","Equus, -, Wikipedia","0"
"887","2020-04-01 16:39:27","https://en.wikipedia.org/w/index.php?cirrusUserTesting=glent_m0&search=evolution+of+the+horse&title=Special%3ASearch&go=Go&wprov=acrw1_-1","Evolution, of, the, horse, -, Wikipedia","0"
"888","2020-04-01 16:39:30","https://en.wikipedia.org/wiki/Evolution_of_the_horse#/media/File:Horseevolution.png","Evolution, of, the, horse, -, Wikipedia","0"
"889","2020-04-01 16:41:10","https://en.wikipedia.org/w/index.php?cirrusUserTesting=glent_m0&search=human&title=Special%3ASearch&go=Go&wprov=acrw1_-1","Human, -, Wikipedia","0"
"890","2020-04-01 16:42:06","https://en.wikipedia.org/wiki/Hominidae","Hominidae, -, Wikipedia","0"
"891","2020-04-01 16:42:03","https://en.wikipedia.org/wiki/Hominidae#/media/File:Hominoidea_lineage.svg","Hominidae, -, Wikipedia","0"
"892","2020-04-01 16:44:43","https://en.wikipedia.org/wiki/Basques","Basques, -, Wikipedia","0"
"893","2020-04-01 16:44:01","https://en.wikipedia.org/wiki/Basques#/media/File:Bayonne_-_Arriv%C3%A9e_des_marchandes_de_sardines_-_Fonds_Ancely_-_(cropped).jpg","Bayonne, -, Arrivée, des, marchandes, de, sardines, -, Fonds, Ancely, -, -, Basques, -, Wikipedia","0"
"894","2020-04-01 16:44:04","https://en.wikipedia.org/wiki/Basques#/media/File:Pamplona_-_Monumento_a_los_Fueros_12.JPG","Pamplona, -, Monumento, a, los, Fueros, 12, -, Basques, -, Wikipedia","0"
"895","2020-04-01 16:44:07","https://en.wikipedia.org/wiki/Basques#/media/File:Ulgor.jpg","Ulgor, -, Basques, -, Wikipedia","0"
"896","2020-04-01 16:44:07","https://en.wikipedia.org/wiki/Basques#/media/File:Ekialderantz_Urkulutik.JPG","Ekialderantz, Urkulutik, -, Basques, -, Wikipedia","0"
"897","2020-04-01 16:44:08","https://en.wikipedia.org/wiki/Basques#/media/File:Leitza.JPG","Leitza, -, Basques, -, Wikipedia","0"
"898","2020-04-01 16:44:09","https://en.wikipedia.org/wiki/Basques#/media/File:Olentzero,_Beasain.jpg","Beasain, -, Basques, -, Wikipedia","0"
"899","2020-04-01 16:44:17","https://en.wikipedia.org/wiki/Basques#/media/File:Basque_festival_in_Buenos_Aires_August_2011.jpg","Basque, festival, in, Buenos, Aires, August, 2011, -, Basques, -, Wikipedia","0"
"900","2020-04-01 16:44:18","https://en.wikipedia.org/wiki/Basques#/media/File:Winnemucca_Basque_Festival.jpg","Winnemucca, Basque, Festival, -, Basques, -, Wikipedia","0"
"901","2020-04-01 16:44:19","https://en.wikipedia.org/wiki/Basques#/media/File:Flag_of_the_Basque_Country.svg","Flag, of, the, Basque, Country, -, Basques, -, Wikipedia","0"
"902","2020-04-01 16:44:19","https://en.wikipedia.org/wiki/Basques#/media/File:Lingue_vasconum_primitiae.gif","Lingue, vasconum, primitiae, -, Basques, -, Wikipedia","0"
"903","2020-04-01 16:44:23","https://en.wikipedia.org/wiki/Basques#/media/File:Nortasun.png","Nortasun, -, Basques, -, Wikipedia","0"
"904","2020-04-01 16:44:23","https://en.wikipedia.org/wiki/Basques#/media/File:ArangurenDorretxea.jpg","ArangurenDorretxea, -, Basques, -, Wikipedia","0"
"905","2020-04-01 16:44:24","https://en.wikipedia.org/wiki/Basques#/media/File:BaserriLizarralde.jpg","BaserriLizarralde, -, Basques, -, Wikipedia","0"
"906","2020-04-01 16:44:24","https://en.wikipedia.org/wiki/Basques#/media/File:Artzaiak_inudeak_2009_001.jpg","Artzaiak, inudeak, 2009, 001, -, Basques, -, Wikipedia","0"
"907","2020-04-01 16:44:29","https://en.wikipedia.org/wiki/Basques#/media/File:Basque_dance.JPG","Basque, dance, -, Basques, -, Wikipedia","0"
"908","2020-04-01 16:44:33","https://en.wikipedia.org/wiki/Basques#/media/File:Amboto_01.jpg","Amboto, 01, -, Basques, -, Wikipedia","0"
"909","2020-04-01 16:44:34","https://en.wikipedia.org/wiki/Basques#/media/File:Dolmen_de_Sorginetxe.jpg","Dolmen, de, Sorginetxe, -, Basques, -, Wikipedia","0"
"910","2020-04-01 16:44:35","https://en.wikipedia.org/wiki/Basques#/media/File:Ioaldunak_001.jpg","Ioaldunak, 001, -, Basques, -, Wikipedia","0"
"911","2020-04-01 16:44:35","https://en.wikipedia.org/wiki/Basques#/media/File:Weiditz_Trachtenbuch_125-126.jpg","Weiditz, Trachtenbuch, 125-126, -, Basques, -, Wikipedia","0"
"912","2020-04-01 16:44:37","https://en.wikipedia.org/wiki/Basques#/media/File:LuxioApustua.jpg","LuxioApustua, -, Basques, -, Wikipedia","0"
"913","2020-04-01 16:44:39","https://en.wikipedia.org/wiki/Basques#/media/File:Remo-ria-de-bilbao.jpg","Remo-ria-de-bilbao, -, Basques, -, Wikipedia","0"
"914","2020-04-01 16:44:39","https://en.wikipedia.org/wiki/Basques#/media/File:20060122_barrenak_gora.jpg","20060122, barrenak, gora, -, Basques, -, Wikipedia","0"
"915","2020-04-01 16:44:41","https://en.wikipedia.org/wiki/Basques#/media/File:Giza_katea,_Urbia.JPG","Giza, Urbia, -, Basques, -, Wikipedia","0"
"916","2020-04-01 16:44:42","https://en.wikipedia.org/wiki/Basques#/media/File:Gure_Esku_Dago_manifestazioa_%22Demokrazia%22_-_Bilbo_2017-09-16_-_9.jpg","Gure, Esku, Dago, manifestazioa, -, Bilbo, 2017-09-16, -, 9, -, Basques, -, Wikipedia","0"
"917","2020-04-01 16:44:42","https://en.wikipedia.org/wiki/Basques#/media/File:Muralbelfast2.jpg","Basques, -, Wikipedia","0"
"918","2020-04-01 16:44:50","https://en.wikipedia.org/wiki/Sardinians","Sardinian, people, -, Wikipedia","0"
"919","2020-04-01 16:48:03","https://en.wikipedia.org/wiki/Sardinian_people","Sardinian, people, -, Wikipedia","0"
"920","2020-04-01 16:46:59","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Costumes_of_Sardinia_1880s_01.jpg","Costumes, of, Sardinia, 1880s, 01, -, Sardinian, people, -, Wikipedia","0"
"921","2020-04-01 16:47:00","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Sassari_-_Complesso_prenuragico_di_Monte_d'Accoddi_(04).JPG","Sassari, -, Complesso, prenuragico, di, Monte, -, Sardinian, people, -, Wikipedia","0"
"922","2020-04-01 16:47:00","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:SardusPaterBabai.jpg","SardusPaterBabai, -, Sardinian, people, -, Wikipedia","0"
"923","2020-04-01 16:47:01","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Neolitico,_cultura_di_ozieri,_frammento_di_vaso_con_figurette_umane,_3500-2700_ac_ca._02.JPG","cultura, di, frammento, di, vaso, con, figurette, 3500-2700, ac, 02, -, Sardinian, people, -, Wikipedia","0"
"924","2020-04-01 16:47:01","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:I_popoli_della_Sardegna_Romana.png","I, popoli, della, Sardegna, Romana, -, Sardinian, people, -, Wikipedia","0"
"925","2020-04-01 16:47:01","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Limes_Sardegna_Punica.png","Limes, Sardegna, Punica, -, Sardinian, people, -, Wikipedia","0"
"926","2020-04-01 16:47:01","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Sardegna_Barbaria.png","Sardegna, Barbaria, -, Sardinian, people, -, Wikipedia","0"
"927","2020-04-01 16:47:02","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Braun_hogenberg_Cagliari_1572.jpg","Braun, hogenberg, Cagliari, 1572, -, Sardinian, people, -, Wikipedia","0"
"928","2020-04-01 16:47:02","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Mineraria_montevecchio.jpg","Mineraria, montevecchio, -, Sardinian, people, -, Wikipedia","0"
"929","2020-04-01 16:47:02","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:3_blue_zones_venn_diagram.svg","3, blue, zones, venn, diagram, -, Sardinian, people, -, Wikipedia","0"
"930","2020-04-01 16:47:03","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Sardinia_Language_Map.png","Sardinia, Language, Map, -, Sardinian, people, -, Wikipedia","0"
"931","2020-04-01 16:47:04","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Flag_of_Sardinia,_Italy.svg","Flag, of, Italy, -, Sardinian, people, -, Wikipedia","0"
"932","2020-04-01 16:47:04","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Scalinata_N.S._di_Bonaria_-_Cagliari.jpg","Scalinata, di, Bonaria, -, Cagliari, -, Sardinian, people, -, Wikipedia","0"
"933","2020-04-01 16:47:05","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:PCA_of_Italians_and_European_and_Mediterranean_populations.png","Sardinian, people, -, Wikipedia","0"
"934","2020-04-01 16:47:05","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Costume_di_Ovodda.jpg","Costume, di, Ovodda, -, Sardinian, people, -, Wikipedia","0"
"935","2020-04-01 16:47:04","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Fonni_-_Urthos_e_Buttudos_(06).jpg","Fonni, -, Urthos, e, Buttudos, -, Sardinian, people, -, Wikipedia","0"
"936","2020-04-01 16:47:55","https://en.wikipedia.org/wiki/Sardinian_people#/media/File:Costume_di_busachi.jpg","Sardinian, people, -, Wikipedia","0"
"937","2020-04-01 16:48:24","https://en.wikipedia.org/wiki/Ethnic_groups_in_Europe#/media/File:RomanEmpire_117.svg","Ethnic, groups, in, Europe, -, Wikipedia","0"
"938","2020-04-01 16:48:52","https://en.wikipedia.org/wiki/Aegean_Sea","Aegean, Sea, -, Wikipedia","0"
"939","2020-04-01 16:48:43","https://en.wikipedia.org/wiki/Aegean_Sea#/media/File:Aegean_Sea_by_Piri_Reis.jpg","Aegean, Sea, -, Wikipedia","0"
"940","2020-04-01 16:49:20","https://en.wikipedia.org/wiki/Greek_tribes","List, of, ancient, Greek, tribes, -, Wikipedia","0"
"941","2020-04-01 16:49:21","https://en.wikipedia.org/wiki/List_of_ancient_Greek_tribes","List, of, ancient, Greek, tribes, -, Wikipedia","0"
"942","2020-04-01 16:49:59","https://en.wikipedia.org/wiki/Ancient_Macedonians","Ancient, Macedonians, -, Wikipedia","0"
"943","2020-04-01 16:50:28","https://en.wikipedia.org/wiki/Ancient_Macedonians#Culture_and_society","Ancient, Macedonians, -, Wikipedia","0"
"944","2020-04-01 16:50:24","https://en.wikipedia.org/wiki/Ancient_Macedonians#/media/File:Agios-Athanasios.jpg","Agios-Athanasios, -, Ancient, Macedonians, -, Wikipedia","0"
"945","2020-04-01 16:50:26","https://en.wikipedia.org/wiki/Ancient_Macedonians#/media/File:Agios_Athanasios_1_fresco.jpg","Ancient, Macedonians, -, Wikipedia","0"
"946","2020-04-01 16:50:42","https://en.wikipedia.org/wiki/Swabians","Swabians, -, Wikipedia","0"
"947","2020-04-01 16:55:09","https://en.wikipedia.org/wiki/Sarmatians","Sarmatians, -, Wikipedia","0"
"948","2020-04-01 16:55:33","https://en.wikipedia.org/wiki/Bulgars","Bulgars, -, Wikipedia","0"
"949","2020-04-01 17:06:56","https://en.wikipedia.org/wiki/Germans","Germans, -, Wikipedia","0"
"950","2020-04-01 17:06:42","https://en.wikipedia.org/wiki/Germans#/media/File:Wernerprokla.jpg","Germans, -, Wikipedia","0"
"951","2020-04-01 17:07:00","https://en.wikipedia.org/wiki/Germans#Origins","Germans, -, Wikipedia","0"
"952","2020-04-01 17:49:48","http://en.wikipedia.org/w/index.php?title=Special:Search&search=gdpr","General, Data, Protection, Regulation, -, Wikipedia","0"
"953","2020-04-01 17:49:48","https://en.wikipedia.org/w/index.php?title=Special:Search&search=gdpr","General, Data, Protection, Regulation, -, Wikipedia","0"
"954","2020-04-01 17:49:48","https://en.wikipedia.org/wiki/GDPR","General, Data, Protection, Regulation, -, Wikipedia","0"
"955","2020-04-01 17:49:49","https://en.wikipedia.org/wiki/General_Data_Protection_Regulation","General, Data, Protection, Regulation, -, Wikipedia","0"
"956","2020-04-01 17:49:59","https://en.wikipedia.org/wiki/Privacy_laws_of_the_United_States","Privacy, laws, of, the, United, States, -, Wikipedia","0"
"957","2020-04-01 18:48:31","https://en.wikipedia.org/wiki/Haplogroup_R1","Haplogroup, R1, -, Wikipedia","0"
"958","2020-04-01 19:13:42","https://en.wikipedia.org/wiki/Psilocybe_ovoideocystidiata","Psilocybe, ovoideocystidiata, -, Wikipedia","0"
"959","2020-04-01 19:11:05","https://en.wikipedia.org/wiki/Psilocybe_ovoideocystidiata#/media/File:Psilocybe.ovoideocystidiata.one.jpg","Psilocybe, ovoideocystidiata, -, Wikipedia","0"
"960","2020-04-01 19:11:04","https://en.wikipedia.org/wiki/Psilocybe_ovoideocystidiata#/media/File:Distribution_of_Psilocybe_ovoideocystidiata.svg","Distribution, of, Psilocybe, ovoideocystidiata, -, Psilocybe, ovoideocystidiata, -, Wikipedia","0"
"961","2020-04-01 19:11:00","https://en.wikipedia.org/wiki/Psilocybe_ovoideocystidiata#/media/File:Psilocybe_ovoideocystidiata_spores.jpg","Psilocybe, ovoideocystidiata, spores, -, Psilocybe, ovoideocystidiata, -, Wikipedia","0"
"962","2020-04-01 19:10:53","https://en.wikipedia.org/wiki/Psilocybe_ovoideocystidiata#/media/File:Psilocybe.ovoideocystidiata.green.jpg","-, Psilocybe, ovoideocystidiata, -, Wikipedia","0"
"963","2020-04-01 19:12:27","https://en.wikipedia.org/w/index.php?cirrusUserTesting=glent_m0&search=machu+pichu&title=Special%3ASearch&go=Go&wprov=acrw1_-1","Machu, Picchu, -, Wikipedia","0"
"964","2020-04-01 19:12:27","https://en.wikipedia.org/wiki/Machu_Pichu","Machu, Picchu, -, Wikipedia","0"
"965","2020-04-01 19:13:42","https://en.wikipedia.org/wiki/Machu_Picchu","Machu, Picchu, -, Wikipedia","0"
"966","2020-04-01 19:13:03","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Silver_tupus_collected_on_Bingham's_1912_expedition_to_Macchu_Picchu.jpg","Silver, tupus, collected, on, 1912, expedition, to, Macchu, Picchu, -, Machu, Picchu, -, Wikipedia","0"
"967","2020-04-01 19:13:03","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:99_-_Machu_Picchu_-_Juin_2009.jpg","99, -, Machu, Picchu, -, Juin, 2009, -, Machu, Picchu, -, Wikipedia","0"
"968","2020-04-01 19:13:02","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Machu_Picchu,_Per%C3%BA,_2015-07-30,_DD_61-64_PAN.jpg","Machu, DD, 61-64, PAN, -, Machu, Picchu, -, Wikipedia","0"
"969","2020-04-01 19:13:03","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Another_artifact_collected_on_Bingham's_1912_expedition_to_Macchu_Picchu.jpg","Another, artifact, collected, on, 1912, expedition, to, Macchu, Picchu, -, Machu, Picchu, -, Wikipedia","0"
"970","2020-04-01 19:13:04","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Artifact_collected_on_Bingham's_1912_expedition_to_Macchu_Picchu.jpg","Artifact, collected, on, 1912, expedition, to, Macchu, Picchu, -, Machu, Picchu, -, Wikipedia","0"
"971","2020-04-01 19:13:05","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Funerary_Stone_in_Machu_Picchu.jpg","Funerary, Stone, in, Machu, Picchu, -, Machu, Picchu, -, Wikipedia","0"
"972","2020-04-01 19:13:05","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:124_-_Machu_Picchu_-_Juin_2009.jpg","124, -, Machu, Picchu, -, Juin, 2009, -, Machu, Picchu, -, Wikipedia","0"
"973","2020-04-01 19:13:06","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:MachuPicchu_Residential_(pixinn.net).jpg","MachuPicchu, Residential, -, Machu, Picchu, -, Wikipedia","0"
"974","2020-04-01 19:13:07","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Pachamama.jpg","Pachamama, -, Machu, Picchu, -, Wikipedia","0"
"975","2020-04-01 19:13:08","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Intihuatana_Solar_Clock.jpg","Intihuatana, Solar, Clock, -, Machu, Picchu, -, Wikipedia","0"
"976","2020-04-01 19:13:09","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Machupicchu_intihuatana.JPG","Machupicchu, intihuatana, -, Machu, Picchu, -, Wikipedia","0"
"977","2020-04-01 19:13:10","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:MachuPicchu_TerracedFields_(pixinn.net).jpg","MachuPicchu, TerracedFields, -, Machu, Picchu, -, Wikipedia","0"
"978","2020-04-01 19:13:11","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Karta_MachuPicchu.PNG","Karta, MachuPicchu, -, Machu, Picchu, -, Wikipedia","0"
"979","2020-04-01 19:13:12","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Hiram_Bingham_III_at_his_tent_door_near_Machu_Picchu_in_1912.jpg","Hiram, Bingham, III, at, his, tent, door, near, Machu, Picchu, in, 1912, -, Machu, Picchu, -, Wikipedia","0"
"980","2020-04-01 19:13:13","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Sergeant_Carrasco_at_Machu_Picchu_on_24_July_1911.jpg","Sergeant, Carrasco, at, Machu, Picchu, on, 24, July, 1911, -, Machu, Picchu, -, Wikipedia","0"
"981","2020-04-01 19:13:14","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Melchor_Arteaga_crossing_the_Urubamba_River_on_24_July_1911.jpg","Melchor, Arteaga, crossing, the, Urubamba, River, on, 24, July, 1911, -, Machu, Picchu, -, Wikipedia","0"
"982","2020-04-01 19:13:15","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Machu_Picchu_(3833992683).jpg","Machu, Picchu, -, Machu, Picchu, -, Wikipedia","0"
"983","2020-04-01 19:13:15","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Llama_on_Machu_Picchu.jpg","Llama, on, Machu, Picchu, -, Machu, Picchu, -, Wikipedia","0"
"984","2020-04-01 19:13:16","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Machupicchu_hb10.jpg","Machupicchu, hb10, -, Machu, Picchu, -, Wikipedia","0"
"985","2020-04-01 19:13:17","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:Peru_physical_map.svg","Peru, physical, map, -, Machu, Picchu, -, Wikipedia","0"
"986","2020-04-01 19:13:17","https://en.wikipedia.org/wiki/Machu_Picchu#/media/File:80_-_Machu_Picchu_-_Juin_2009_-_edit.2.jpg","Machu, Picchu, -, Wikipedia","0"
"987","2020-04-01 19:13:43","https://en.wikipedia.org/wiki/Inca_Empire","Inca, Empire, -, Wikipedia","0"
"988","2020-04-01 19:14:01","https://en.wikipedia.org/wiki/Viracocha","Viracocha, -, Wikipedia","0"
"989","2020-04-01 19:14:47","https://en.wikipedia.org/wiki/Inca_cuisine","Inca, cuisine, -, Wikipedia","0"
"990","2020-04-01 19:14:36","https://en.wikipedia.org/wiki/Inca_cuisine#/media/File:PachaComer.jpg","PachaComer, -, Inca, cuisine, -, Wikipedia","0"
"991","2020-04-01 19:14:40","https://en.wikipedia.org/wiki/Inca_cuisine#/media/File:80_-_Machu_Picchu_-_Juin_2009_-_edit.2.jpg","80, -, Machu, Picchu, -, Juin, 2009, -, -, Inca, cuisine, -, Wikipedia","0"
"992","2020-04-01 19:14:41","https://en.wikipedia.org/wiki/Inca_cuisine#/media/File:Patates.jpg","Patates, -, Inca, cuisine, -, Wikipedia","0"
"993","2020-04-01 19:14:42","https://en.wikipedia.org/wiki/Inca_cuisine#/media/File:Roast_Guinea_Pig.jpg","Inca, cuisine, -, Wikipedia","0"
"994","2020-04-01 19:15:04","https://en.wikipedia.org/wiki/Incan_agriculture","Incan, agriculture, -, Wikipedia","0"
"995","2020-04-01 19:29:27","https://en.wikipedia.org/wiki/Incan_agriculture#/media/File:051-Moray.JPG","Incan, agriculture, -, Wikipedia","0"
"996","2020-04-01 19:15:51","https://en.wikipedia.org/wiki/Inca_Empire#Population","Inca, Empire, -, Wikipedia","0"
"997","2020-04-01 19:15:55","https://en.wikipedia.org/wiki/Inca_society","Inca, society, -, Wikipedia","0"
"998","2020-04-01 19:15:58","https://en.wikipedia.org/wiki/Inca_society#Population","Inca, society, -, Wikipedia","0"
"999","2020-04-01 19:16:36","https://en.wikipedia.org/wiki/Sapa_Inca","Sapa, Inca, -, Wikipedia","0"
"1000","2020-04-01 19:29:33","https://en.wikipedia.org/wiki/World_War_II_casualties","World, War, II, casualties, -, Wikipedia","0"
"1001","2020-04-01 19:30:15","https://en.wikipedia.org/wiki/List_of_countries_by_population_in_1939","List, of, countries, by, population, in, 1939, -, Wikipedia","0"
"1002","2020-04-01 19:29:49","https://en.wikipedia.org/wiki/List_of_countries_by_population_in_1939#/media/File:Population_Pie_Chart_for_1939.png","List, of, countries, by, population, in, 1939, -, Wikipedia","0"
"1003","2020-04-01 19:30:28","http://en.wikipedia.org/w/index.php?title=Special:Search&search=Japanese+colonial+empire","Japanese, colonial, empire, -, Wikipedia","0"
"1004","2020-04-01 19:30:28","https://en.wikipedia.org/w/index.php?title=Special:Search&search=Japanese+colonial+empire","Japanese, colonial, empire, -, Wikipedia","0"
"1005","2020-04-01 19:30:28","https://en.wikipedia.org/wiki/Japanese_colonial_empire","Japanese, colonial, empire, -, Wikipedia","0"
"1006","2020-04-01 19:43:55","https://en.wikipedia.org/wiki/British_Empire","British, Empire, -, Wikipedia","0"
"1007","2020-04-01 19:35:55","https://en.wikipedia.org/wiki/British_Empire#/media/File:The_British_Empire.png","British, Empire, -, Wikipedia","0"
"1008","2020-04-01 19:42:54","https://en.wikipedia.org/wiki/John_Cabot","John, Cabot, -, Wikipedia","0"
"1009","2020-04-01 19:42:48","https://en.wikipedia.org/wiki/John_Cabot#/media/File:Matthew-BristolHarbour-Aug2004.jpg","John, Cabot, -, Wikipedia","0"
"1010","2020-04-01 19:43:01","https://en.wikipedia.org/wiki/British_Empire#/media/File:Benjamin_West_005.jpg","Benjamin, West, 005, -, British, Empire, -, Wikipedia","0"
"1011","2020-04-01 19:43:33","https://en.wikipedia.org/wiki/British_Empire#/media/File:Clive.jpg","Clive, -, British, Empire, -, Wikipedia","0"
"1012","2020-04-01 19:43:36","https://en.wikipedia.org/wiki/British_Empire#/media/File:Surrender_of_Lord_Cornwallis.jpg","Surrender, of, Lord, Cornwallis, -, British, Empire, -, Wikipedia","0"
"1013","2020-04-01 19:43:38","https://en.wikipedia.org/wiki/British_Empire#/media/File:Captainjamescookportrait.jpg","Captainjamescookportrait, -, British, Empire, -, Wikipedia","0"
"1014","2020-04-01 19:43:39","https://en.wikipedia.org/wiki/British_Empire#/media/File:Battle_of_Waterloo_1815.PNG","British, Empire, -, Wikipedia","0"
"1015","2020-04-01 19:43:50","https://en.wikipedia.org/wiki/British_Empire#/media/File:Arthur_Mees_Flags_of_A_Free_Empire_1910_Cornell_CUL_PJM_1167_01.jpg","British, Empire, -, Wikipedia","0"
"1016","2020-04-01 19:44:03","https://en.wikipedia.org/wiki/British_Empire#East_India_Company_rule_and_the_British_Raj_in_India","British, Empire, -, Wikipedia","0"
"1017","2020-04-01 19:45:04","https://en.wikipedia.org/wiki/Queen_Victoria","Queen, Victoria, -, Wikipedia","0"
"1018","2020-04-01 19:45:18","https://en.wikipedia.org/wiki/Queen_Victoria#/media/File:Princess_Victoria_and_Dash_by_George_Hayter.jpg","Princess, Victoria, and, Dash, by, George, Hayter, -, Queen, Victoria, -, Wikipedia","0"
"1019","2020-04-01 19:45:30","https://en.wikipedia.org/wiki/George_Hayter","George, Hayter, -, Wikipedia","0"
"1020","2020-04-01 19:45:34","https://en.wikipedia.org/wiki/George_Hayter#/media/File:Iris_presenting_the_wounded_Venus_to_Mars_(Venus,_supported_by_Iris,_complaining_to_Mars),_by_Sir_George_Hayter,_1820_-_Ante_Library,_Chatsworth_House_-_Derbyshire,_England_-_DSC03419.jpg","Iris, presenting, the, wounded, Venus, to, Mars, supported, by, complaining, to, by, Sir, George, 1820, -, Ante, Chatsworth, House, -, England, -, DSC03419, -, George, Hayter, -, Wikipedia","0"
"1021","2020-04-01 19:45:55","https://en.wikipedia.org/wiki/George_Hayter#/media/File:Coronation_portrait_of_Queen_Victoria_1838.jpg","Coronation, portrait, of, Queen, Victoria, 1838, -, George, Hayter, -, Wikipedia","0"
"1022","2020-04-01 19:46:10","https://en.wikipedia.org/wiki/George_Hayter#/media/File:Sir_George_Hayter_self_portrait_1863.jpg","Sir, George, Hayter, self, portrait, 1863, -, George, Hayter, -, Wikipedia","0"
"1023","2020-04-01 19:46:11","https://en.wikipedia.org/wiki/George_Hayter#/media/File:The_Angels_Ministering_to_Christ_1849_V&A_GH.jpg","The, Angels, Ministering, to, Christ, 1849, V&A, GH, -, George, Hayter, -, Wikipedia","0"
"1024","2020-04-01 19:46:29","https://en.wikipedia.org/wiki/George_Hayter#/media/File:Princess_Victoria_and_Dash_by_George_Hayter.jpg","Princess, Victoria, and, Dash, by, George, Hayter, -, George, Hayter, -, Wikipedia","0"
"1025","2020-04-01 19:46:30","https://en.wikipedia.org/wiki/George_Hayter#/media/File:Dronning_victoria.jpg","Dronning, victoria, -, George, Hayter, -, Wikipedia","0"
"1026","2020-04-01 19:46:42","https://en.wikipedia.org/wiki/George_Hayter#/media/File:Queen_Victoria-by_George_Hayter.jpg","Queen, Victoria-by, George, Hayter, -, George, Hayter, -, Wikipedia","0"
"1027","2020-04-01 20:17:19","http://en.wikipedia.org/w/index.php?title=Special:Search&search=sentinel+5p","Sentinel-5, Precursor, -, Wikipedia","0"
"1028","2020-04-01 20:17:19","https://en.wikipedia.org/w/index.php?title=Special:Search&search=sentinel+5p","Sentinel-5, Precursor, -, Wikipedia","0"
"1029","2020-04-01 20:17:19","https://en.wikipedia.org/wiki/Sentinel-5P","Sentinel-5, Precursor, -, Wikipedia","0"
"1030","2020-04-01 20:17:19","https://en.wikipedia.org/wiki/Sentinel-5_Precursor","Sentinel-5, Precursor, -, Wikipedia","0"
"1031","2020-04-01 20:18:02","https://en.wikipedia.org/wiki/Astrium","Astrium, -, Wikipedia","0"
"1032","2020-04-01 20:18:16","https://en.wikipedia.org/w/index.php?cirrusUserTesting=control&search=2006&title=Special%3ASearch&go=Go&wprov=acrw1_-1","2006, -, Wikipedia","0"
"1033","2020-04-01 20:18:16","https://en.wikipedia.org/wiki/2006","2006, -, Wikipedia","0"
"1034","2020-04-01 21:26:30","https://en.wikipedia.org/wiki/2006#Events","2006, -, Wikipedia","0"
